full_text,user_id,user_name,user_location
"Still reeling from Australia's election results but inspired by the grassroots people-powered Voices for Indi movement in Victoria, and hoping many more community movements like this emerge to... https://t.co/FJbAIsNHda",73337816,Grantourismo Travels,"Siem Reap, Cambodia"
"Australia’s conservative party retains power in shocking election result
https://t.co/OJhxmyNIZg https://t.co/jo8v3LYI9f",9.70E+17,Wire News,US
"Labor lost the unlosable election – now it's up to Morrison to tell Australia his plan. ‘My plan was to be a showman, a marketable commodity- I have no plan to run country, ask the Labor Party they’ll know’😩 https://t.co/WInRtAmTKs",965140748,Save NSW health,
"@MsVeruca Albanese or Plibersek will both fail.
Australia won’t vote for a non-Anglo surname.",2479049365,Samuel Klett Navarro,"Melbourne, Bictoria, Australia"
You can't underestimate the impact of free to air Murdoch SkyNews on WIN in regional Australia. If you watch it as your only news source of course you'll vote LNP. DON'T reply with oh well the ABC is left biased and you pay for it.  🙁,2800742876,DAISY,Australia
Australia votes 2019: Shock! Climate action bombs. Pollsters crash. Skeptics Win https://t.co/Qn1fyFQ0QB,3060253553,jera8,
"""It Was Supposed to Be Australia’s Climate Change Election. What Happened?"" by DAMIEN CAVE via NYT The New York Times https://t.co/vjfKfN5VcB",276544322,Eugenio Bertolaccini,"anzio,italy"
Australia's Pentecostal PM rides miraculous wave back into office https://t.co/9BMd472qGq,276544322,Eugenio Bertolaccini,"anzio,italy"
"""Miracle win offers Australian PM authority and government stability"" https://t.co/CX6dOFKo8Z",9.34E+17,Famoso,France
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT The New York Times https://t.co/786Yzxxhku",276544322,Eugenio Bertolaccini,"anzio,italy"
Australia's conservative government on course for 'miracle' election victory https://t.co/dF3889QR6x,276544322,Eugenio Bertolaccini,"anzio,italy"
"""Australia's Pentecostal PM rides miraculous wave back into office"" https://t.co/Rzxf8HJEf4",9.34E+17,Famoso,France
"""Australia's conservative government on course for 'miracle' election victory"" https://t.co/Aw5m5hCPBc",9.34E+17,Famoso,France
The Stock Market Winners and Losers From Australia's Election - Bloomberg https://t.co/QvW6GYn13l #markets #news,4419993470,Signals.me,
"News Analysis: It Was Supposed to Be Australia’s Climate Change Election. What Happened?
On Saturday, in a result that stunned most analysts, voters re-elected the conservative coalition that has long resisted plans to sharply cut down on carbon emissions and coal.
…",3335126113,Allison,NYC
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT https://t.co/SWntLkTovm https://t.co/l06zJsYJjd",3360620351,Uche Jacobs,Worldwide
Australia election results should say something.,71324255,Augustine,"Chennai, India"
"""Morrison Wins in Australian Election, Confounding Pollsters"" by THE NEW YORK TIMES via NYT https://t.co/UQywbz2kHv https://t.co/HkPah7JlLs",3360620351,Uche Jacobs,Worldwide
"Australia's ruling conservatives win election 'miracle' while anti-Muslim senator loses seat
Sen. Fraser Anning, who was egged by a teen for anti-Muslim comments after the Christchurch massacre in New Zealand, lost his seat in Saturday's general election.
…",2833773504,News Asia,Asia
"New world news from Time: https://t.co/vnYOkvn1jh 

(CANBERRA, Australia) — Australia’s ruling conservative coalition won a surprise victory in the country’s general election on Saturday, defying opinion polls that had tipped the center-left opposition party to oust it from pow…",36403524,Luc Chaoui,"Silicon Valley, CA "
"@iamrakeshbansal Sir exit polls are absolute bullshit, don't serve any purpose recent examples have been trump victory, brexit and just yesterday Australia election result. I expect BJP to again get majority on its on 23rd.",1.00E+18,Tejas Ahlawat,
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT https://t.co/786Yzxxhku",276544322,Eugenio Bertolaccini,"anzio,italy"
"""Morrison Wins in Australian Election, Confounding Pollsters"" by THE NEW YORK TIMES via NYT https://t.co/y7iXMu89D5",276544322,Eugenio Bertolaccini,"anzio,italy"
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT https://t.co/TdzUyGprI4",8.57E+17,Suno Ramesh,
"#Australia’s Pentecostal PM rides miraculous wave back into office
#ARYNews 

https://t.co/NBXQmjoBDr",173124394,Khuram Waqas 🇵🇰,"California, USA"
"""Morrison Wins in Australian Election, Confounding Pollsters"" by THE NEW YORK TIMES via NYT https://t.co/l05CjKjK6y",8.57E+17,Suno Ramesh,
New story on NPR: Australia's Prime Minister Scott Morrison Scores Surprise Election Victory  https://t.co/JcZUDaB9BH,3057178511,AFRO🇵🇷RICAN,United States
"New post: ""Miracle win offers Australian PM authority and government stability"" https://t.co/4qOYcJRKoq",135092899,Glenn Larson☣,Miami
"New post: ""Australia's Pentecostal PM rides miraculous wave back into office"" https://t.co/oUh6BECjUn",135092899,Glenn Larson☣,Miami
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" https://t.co/MBOjOjH2j7",9.34E+17,Famoso,France
"""News Analysis: It Was Supposed to Be Australia’s Climate Change Election. What Happened?"" https://t.co/UhmZ6FJaCi",9.34E+17,Famoso,France
"The Australian federal election has delivered a shocking result, with the right-wing Liberal-National government expected to return to power for a third term  https://t.co/CjiyT4Ynkn via @voxdotcom",7.89E+17,sigi kusa,Every violent conflict or social change proved that violence unleashes violence in return
"New post: ""Australia's conservative government on course for 'miracle' election victory"" https://t.co/yC01HvInzb",135092899,Glenn Larson☣,Miami
ऑस्ट्रेलिया में 2019 के लिए आम चुनाव में मतदान प्रारंभ https://t.co/e06FmGoD4E,2310507990,राष्‍ट्रीय खबर,INDIA
"Wow. So, who's the Puppet Master for all these elections?? #australiavotes2019
#2016Election #Brexit 
""Australia's unexpected election result is being compared to Brexit and the 2016 US election""  https://t.co/GiGPHKAS1O",72005936,Corrine,One of Swing States #Resist
Australia’s conservative party retains power in shocking election result https://t.co/crXv3mYqCz,1664939335,All The News Is Now,Jupiter
"Australia's Conservative Government On Way To ""Miracle"" Election Victory https://t.co/ZIDKlVNdGL",343405144,Mega Meetei,"Heirok, India"
News Analysis: It Was Supposed to Be Australia’s #CLIMATE Change Election. What Happened? https://t.co/5pcQu4v0up #GPWX #GlobalWarming #climatechange,3111226033,Tim Melino,NY
Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win https://t.co/tn7zt0dEdc,22473015,Mohammad Usman Anwar,
News Analysis: It Was Supposed to Be Australia’s Climate Change Election. What Happened? https://t.co/rXHhfdJg4S,22473015,Mohammad Usman Anwar,
"""It Was Supposed to Be Australia’s Climate Change Election. What Happened?"" by DAMIEN CAVE via NYT The New York Times https://t.co/AnZAC1O2uA",9.28E+17,THE BEYONDERS,Los Angeles
The Far-Left Lost an “Unlosable” National Election in Australia Last Night and It’s Glorious https://t.co/8cZd4L8U2W #TCOT #GOP #MAGA,2198298228,Indict Obama ❌,CyberSpace
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT The New York Times https://t.co/6Cb22wuxWl",9.28E+17,THE BEYONDERS,Los Angeles
Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win https://t.co/Kj4BShuHyw via NYT,16553230,• Jhay •,MNL [GMT+8]
Australia's Pentecostal PM rides miraculous wave back into office https://t.co/saM93SJn9O,30068057,Thaar  AL_taiey,United States
"Morrison Wins in Australian Election, Confounding Pollsters https://t.co/QAYugReLmc via NYT",16553230,• Jhay •,MNL [GMT+8]
Australia's conservative government on course for 'miracle' election victory https://t.co/r6EanRYmX5,30068057,Thaar  AL_taiey,United States
"""It Was Supposed to Be Australia’s Climate Change Election. What Happened?"" by DAMIEN CAVE via NYT The New York Times https://t.co/yNrM0WuyuS",45309354,namidanam,Heaven
"""It Was Supposed to Be Australia’s Climate Change Election. What Happened?"" by DAMIEN CAVE via NYT The New York Times https://t.co/JGK6uFComo",2759754440,MelindaLynn,"Boston, MA"
"""Australia Election Results: Prime Minister Scott Morrison Seizes a Stunning Win"" by DAMIEN CAVE via NYT The New York Times https://t.co/I2VdQkraNM",45309354,namidanam,Heaven
Australia's Pentecostal PM rides miraculous wave back into office https://t.co/NKfYH8vDYR,368215075,Paris Hatzievagelou,Athens - Nicosia
"Australian government claims 'miracle' election win
Australia's opposition has conceded defeat in the country's national election - despite polls predicting the vote would result in a change of government.

https://t.co/Ja9kFQeovd https://t.co/cYXi2SkaZP",9.70E+17,Wire News,US
Australia's conservative government on course for 'miracle' election victory https://t.co/IvrL8LQ2wk,368215075,Paris Hatzievagelou,Athens - Nicosia
2019 Australia election: Morrison's coalition seeking shock majority https://t.co/XHaf6UjLk6,368215075,Paris Hatzievagelou,Athens - Nicosia
Australia's Pentecostal PM rides miraculous wave back into office Australian Prime Minister Scott Morrison thanked his fellow Pentecostal churchgoers on Sunday after a miraculous election victory that defied years of unfavourable opinion polls and bruise… https://t.co/gzjxf1sMPg,3341950631,Adam Christian,
"Right-wing Australian politician who blamed Muslims for #Christchurch mosque attack loses seat. 👍👌

#FraserAnning #Australia

https://t.co/8dQe9hDQ6B",9.10E+17,Gutsy Voice,
"‘I'm confident Labor can win’ says Shorten as he votes in Australian election
Opposition leader Bill Shorten cast his vote in Australia's general election on Saturday after a campaign which has put climate change and tax reform at the top of Labor's agenda. Rough cut (no rep…",9.70E+17,Wire News,US
"Bob Hawke will be turning in his grave right now. How can all of the Australians who declared their grief and love for him earlier this week, vote the total opposite to his policies and the policies of his party. He was the greatest PM Australia ever had!",57068690,Catherine Lux*,"London, England"
"I've just witnessed an Australian election result that was not predicted by polls #auspol however, voting in Australia is compulsory.",1846109178,epg,"Sydney, New South Wales"
2019 Australia election: Morrison celebrates 'miracle' win - BBC News. Another shock result in politics. Polls not worth the paper they are written on #politics #polls  https://t.co/HAGZEpDc0q,15132674,Claire Williamson,London
"In all the election commentary last night, not a single word on the elephant in the room:  Murdoch, with 70% control of Australia’s print media,ran the single  most biased campaign in Australian political history. Reason for the  silence? People are in fear of Murdoch’s power.",16832632,Kevin Rudd,Australia
🇦🇺 Australia election: Scott Morrison hails 'miracle' victory – Opposition leader concedes defeat after Liberal-National coalition performs better than expected in general election. #Labor #ScottMorrison #LaborParty #truenews https://t.co/vNz7heE7Cn,7.49E+17,OneSub 🗞,Tracking UK 🇬🇧 & US 🇺🇸 News
BBC News - 2019 Australia election: Morrison's coalition seeking shock majority https://t.co/F5rSYdejPQ,291917282,manuel bejarano lópe,
"@ScottMorrisonMP I am saddened you are given a position of power to continue to harm, malign, and stoke hatred towards minorities and those who don't adhere to your values. This election is a shame for Australia &amp; those who want a more compassionate, ",402483883,Helen Armstrong,
"@Frank__Davies Not really!  Look at the other results in Qld.  In fact, it seems Australia respects monsters, given the election result.",2941134302,Jennie Bloom,
"https://t.co/R2rLPAVbye
""buy everything"" - James Whelan.",277877428,James Whelan,Sydney
News Analysis: It Was Supposed to Be Australia’s Climate Change Election. What Happened? https://t.co/rFgtwXvM0C,1.09E+18,G6 Flash,United States
"'It's not you, Bill, it's the country': is this election Australia's Trump or Brexit moment? | Brigid Delaney https://t.co/TGRXzO0PgO",1167063409,Vacy Vlazna,"Sydney, New South Wales"
"'It's not you, Bill, it's the country': is this election Australia's Trump or Brexit moment? | Brigid Delaney https://t.co/TGRXzOiq8m",1167063409,Vacy Vlazna,"Sydney, New South Wales"
News Analysis: It Was Supposed to Be Australia’s Climate Change Election. What Happened? https://t.co/Bn3cwFJdLH - NYT https://t.co/knjQtlpISr,18913509,Walid Muhammad,"Charlotte, NC"
